area_name,area_type,data_layer,uncertainty_score,year,scientific_name,fish_name,functional_group,commercial_group,country,fishing_sector,catch_type,reporting_status,gear_type,end_use_type,tonnes,landed_value
Fiji,eez,Assigned Tuna RFMO catch,,2000,Thunnus albacares,Yellowfin tuna,Large pelagics (>=90 cm),Tuna & billfishes,Kiribati,Industrial,Landings,Reported,longline,Direct human consumption,0.0387413764,356.75126045450367
Fiji,eez,Assigned Tuna RFMO catch,,2000,Thunnus albacares,Yellowfin tuna,Large pelagics (>=90 cm),Tuna & billfishes,Kiribati,Industrial,Landings,Reported,purse seine,Direct human consumption,0.1459842239,1344.3006090300053
Fiji,eez,Assigned Tuna RFMO catch,,2000,Thunnus albacares,Yellowfin tuna,Large pelagics (>=90 cm),Tuna & billfishes,Kiribati,Industrial,Landings,Reported,other,Direct human consumption,16.1239291023,148477.7404746852
Fiji,eez,Assigned Tuna RFMO catch,,2000,Thunnus albacares,Yellowfin tuna,Large pelagics (>=90 cm),Tuna & billfishes,Japan,Industrial,Discards,Unreported,longline,Discards,27.3381642104,40077.74873241348
Fiji,eez,Assigned Tuna RFMO catch,,2000,Thunnus albacares,Yellowfin tuna,Large pelagics (>=90 cm),Tuna & billfishes,Japan,Industrial,Discards,Unreported,purse seine,Discards,0.1935273673,283.7111204420696
Fiji,eez,Assigned Tuna RFMO catch,,2000,Thunnus albacares,Yellowfin tuna,Large pelagics (>=90 cm),Tuna & billfishes,Japan,Industrial,Discards,Unreported,other,Discards,0.0298760449,43.798281767475466
Fiji,eez,Assigned Tuna RFMO catch,,2000,Thunnus albacares,Yellowfin tuna,Large pelagics (>=90 cm),Tuna & billfishes,Japan,Industrial,Landings,Reported,longline,Direct human consumption,708.6770509014,89811385.39204445
Fiji,eez,Assigned Tuna RFMO catch,,2000,Thunnus albacares,Yellowfin tuna,Large pelagics (>=90 cm),Tuna & billfishes,Japan,Industrial,Landings,Reported,purse seine,Direct human consumption,3.4432170722,436362.5082344661
Fiji,eez,Assigned Tuna RFMO catch,,2000,Thunnus albacares,Yellowfin tuna,Large pelagics (>=90 cm),Tuna & billfishes,Japan,Industrial,Landings,Reported,gillnet,Direct human consumption,0.0456507855,5785.37188769343
Fiji,eez,Assigned Tuna RFMO catch,,2000,Thunnus albacares,Yellowfin tuna,Large pelagics (>=90 cm),Tuna & billfishes,Japan,Industrial,Landings,Reported,other,Direct human consumption,0.7760633523,98351.32198781976
Fiji,eez,Assigned Tuna RFMO catch,,2000,Thunnus albacares,Yellowfin tuna,Large pelagics (>=90 cm),Tuna & billfishes,Nauru,Industrial,Landings,Reported,longline,Direct human consumption,0.1549655031,7.000505825808711
Fiji,eez,Assigned Tuna RFMO catch,,2000,Thunnus albacares,Yellowfin tuna,Large pelagics (>=90 cm),Tuna & billfishes,Vanuatu,Industrial,Discards,Unreported,purse seine,Discards,0.0084433594,12.377964936884196
Fiji,eez,Assigned Tuna RFMO catch,,2000,Thunnus albacares,Yellowfin tuna,Large pelagics (>=90 cm),Tuna & billfishes,Vanuatu,Industrial,Landings,Reported,purse seine,Direct human consumption,0.9800447661,22126.856898313275
Fiji,eez,Assigned Tuna RFMO catch,,2000,Thunnus albacares,Yellowfin tuna,Large pelagics (>=90 cm),Tuna & billfishes,New Zealand,Industrial,Discards,Unreported,purse seine,Discards,0.0012108714,1.7751374935620126
Fiji,eez,Assigned Tuna RFMO catch,,2000,Thunnus albacares,Yellowfin tuna,Large pelagics (>=90 cm),Tuna & billfishes,New Zealand,Industrial,Landings,Reported,longline,Direct human consumption,1.8983268631,3356.464012699976
Fiji,eez,Assigned Tuna RFMO catch,,2000,Thunnus albacares,Yellowfin tuna,Large pelagics (>=90 cm),Tuna & billfishes,New Zealand,Industrial,Landings,Reported,purse seine,Direct human consumption,0.1418598903,250.82488480450309
Fiji,eez,Assigned Tuna RFMO catch,,2000,Thunnus albacares,Yellowfin tuna,Large pelagics (>=90 cm),Tuna & billfishes,Micronesia,Industrial,Discards,Unreported,longline,Discards,0.1159643148,170.00368546049077
Fiji,eez,Assigned Tuna RFMO catch,,2000,Thunnus albacares,Yellowfin tuna,Large pelagics (>=90 cm),Tuna & billfishes,Micronesia,Industrial,Discards,Unreported,purse seine,Discards,0.0055863866,8.189642804265645
Fiji,eez,Assigned Tuna RFMO catch,,2000,Thunnus albacares,Yellowfin tuna,Large pelagics (>=90 cm),Tuna & billfishes,Micronesia,Industrial,Landings,Reported,longline,Direct human consumption,9.5884905203,78932.45396614392
Fiji,eez,Assigned Tuna RFMO catch,,2000,Thunnus albacares,Yellowfin tuna,Large pelagics (>=90 cm),Tuna & billfishes,Micronesia,Industrial,Landings,Reported,purse seine,Direct human consumption,0.6647910185,5472.559664838948
Fiji,eez,Assigned Tuna RFMO catch,,2000,Thunnus albacares,Yellowfin tuna,Large pelagics (>=90 cm),Tuna & billfishes,Marshall Isl.,Industrial,Discards,Unreported,purse seine,Discards,0.0017787837,2.607696866544611
Fiji,eez,Assigned Tuna RFMO catch,,2000,Thunnus albacares,Yellowfin tuna,Large pelagics (>=90 cm),Tuna & billfishes,Marshall Isl.,Industrial,Landings,Reported,purse seine,Direct human consumption,0.2046700538,523.9617306182663
Fiji,eez,Assigned Tuna RFMO catch,,2000,Thunnus albacares,Yellowfin tuna,Large pelagics (>=90 cm),Tuna & billfishes,Palau,Industrial,Discards,Unreported,longline,Discards,0.0126887345,18.60168477660268
Fiji,eez,Assigned Tuna RFMO catch,,2000,Thunnus albacares,Yellowfin tuna,Large pelagics (>=90 cm),Tuna & billfishes,Palau,Industrial,Landings,Reported,longline,Direct human consumption,1.2203533391,76.88226031652111
Fiji,eez,Assigned Tuna RFMO catch,,2000,Thunnus albacares,Yellowfin tuna,Large pelagics (>=90 cm),Tuna & billfishes,Papua New Guinea,Industrial,Discards,Unreported,longline,Discards,0.4211449208,617.398453826727
Fiji,eez,Assigned Tuna RFMO catch,,2000,Thunnus albacares,Yellowfin tuna,Large pelagics (>=90 cm),Tuna & billfishes,Papua New Guinea,Industrial,Discards,Unreported,purse seine,Discards,0.0234770135,34.41730178068248
Fiji,eez,Assigned Tuna RFMO catch,,2000,Thunnus albacares,Yellowfin tuna,Large pelagics (>=90 cm),Tuna & billfishes,Papua New Guinea,Industrial,Landings,Reported,longline,Direct human consumption,16.3488606038,482078.852630012
Fiji,eez,Assigned Tuna RFMO catch,,2000,Thunnus albacares,Yellowfin tuna,Large pelagics (>=90 cm),Tuna & billfishes,Papua New Guinea,Industrial,Landings,Reported,purse seine,Direct human consumption,2.4611101387,72570.75466094096
Fiji,eez,Assigned Tuna RFMO catch,,2000,Thunnus albacares,Yellowfin tuna,Large pelagics (>=90 cm),Tuna & billfishes,Tonga,Industrial,Discards,Unreported,longline,Discards,0.2432292254,356.5740444400369
Fiji,eez,Assigned Tuna RFMO catch,,2000,Thunnus albacares,Yellowfin tuna,Large pelagics (>=90 cm),Tuna & billfishes,Tonga,Industrial,Landings,Reported,longline,Direct human consumption,3.3898703857,781.4332930578512
Fiji,eez,Assigned Tuna RFMO catch,,2000,Thunnus albacares,Yellowfin tuna,Large pelagics (>=90 cm),Tuna & billfishes,USA,Industrial,Discards,Unreported,longline,Discards,0.5024196402,736.547192526325
Fiji,eez,Assigned Tuna RFMO catch,,2000,Thunnus albacares,Yellowfin tuna,Large pelagics (>=90 cm),Tuna & billfishes,USA,Industrial,Discards,Unreported,purse seine,Discards,0.0602788987,88.36886546836088
Fiji,eez,Assigned Tuna RFMO catch,,2000,Thunnus albacares,Yellowfin tuna,Large pelagics (>=90 cm),Tuna & billfishes,USA,Industrial,Landings,Reported,longline,Direct human consumption,43.5587982149,3475217.8306204453
Fiji,eez,Assigned Tuna RFMO catch,,2000,Thunnus albacares,Yellowfin tuna,Large pelagics (>=90 cm),Tuna & billfishes,USA,Industrial,Landings,Reported,purse seine,Direct human consumption,3.8185314277,304650.93272125226
Fiji,eez,Assigned Tuna RFMO catch,,2000,Thunnus albacares,Yellowfin tuna,Large pelagics (>=90 cm),Tuna & billfishes,Samoa,Industrial,Discards,Unreported,longline,Discards,1.407610138,2063.556462380008
Fiji,eez,Assigned Tuna RFMO catch,,2000,Thunnus albacares,Yellowfin tuna,Large pelagics (>=90 cm),Tuna & billfishes,Samoa,Industrial,Landings,Reported,longline,Direct human consumption,21.6951704686,48826.55656175575
Fiji,eez,Assigned Tuna RFMO catch,,2000,Thunnus albacares,Yellowfin tuna,Large pelagics (>=90 cm),Tuna & billfishes,Unknown Fishing Country,Industrial,Discards,Unreported,longline,Discards,13.367837396,19597.249622532727
Fiji,eez,Assigned Tuna RFMO catch,,2000,Thunnus albacares,Yellowfin tuna,Large pelagics (>=90 cm),Tuna & billfishes,Unknown Fishing Country,Industrial,Discards,Unreported,purse seine,Discards,0.2914049852,427.1997083574017
Fiji,eez,Assigned Tuna RFMO catch,,2000,Thunnus albacares,Yellowfin tuna,Large pelagics (>=90 cm),Tuna & billfishes,Unknown Fishing Country,Industrial,Discards,Unreported,other,Discards,0.5161742486,756.7114484728226
Fiji,eez,Assigned Tuna RFMO catch,,2000,Thunnus albacares,Yellowfin tuna,Large pelagics (>=90 cm),Tuna & billfishes,Unknown Fishing Country,Industrial,Discards,Unreported,other nets,Discards,0.0302802484,44.39084415877421
Fiji,eez,Assigned Tuna RFMO catch,,2000,Thunnus albacares,Yellowfin tuna,Large pelagics (>=90 cm),Tuna & billfishes,Unknown Fishing Country,Industrial,Landings,Reported,longline,Direct human consumption,713.2958512965,1045691.7180007068
Fiji,eez,Assigned Tuna RFMO catch,,2000,Thunnus albacares,Yellowfin tuna,Large pelagics (>=90 cm),Tuna & billfishes,Unknown Fishing Country,Industrial,Landings,Reported,hand lines,Direct human consumption,62.2169398637,91210.03384015532
Fiji,eez,Assigned Tuna RFMO catch,,2000,Thunnus albacares,Yellowfin tuna,Large pelagics (>=90 cm),Tuna & billfishes,Unknown Fishing Country,Industrial,Landings,Reported,purse seine,Direct human consumption,8.7620145171,12845.113282023209
Fiji,eez,Assigned Tuna RFMO catch,,2000,Thunnus albacares,Yellowfin tuna,Large pelagics (>=90 cm),Tuna & billfishes,Unknown Fishing Country,Industrial,Landings,Reported,gillnet,Direct human consumption,1.7653801936,2588.0473638207877
Fiji,eez,Assigned Tuna RFMO catch,,2000,Thunnus albacares,Yellowfin tuna,Large pelagics (>=90 cm),Tuna & billfishes,Unknown Fishing Country,Industrial,Landings,Reported,other,Direct human consumption,129.5032838824,189851.81417163715
Fiji,eez,Assigned Tuna RFMO catch,,2000,Thunnus albacares,Yellowfin tuna,Large pelagics (>=90 cm),Tuna & billfishes,Unknown Fishing Country,Industrial,Landings,Reported,other nets,Direct human consumption,9.9224340989,14546.288389009398
Fiji,eez,Assigned Tuna RFMO catch,,2000,Thunnus maccoyii,Southern bluefin tuna,Large pelagics (>=90 cm),Tuna & billfishes,Australia,Industrial,Discards,Unreported,longline,Discards,0.0550422414,80.69192585163833
Fiji,eez,Assigned Tuna RFMO catch,,2000,Thunnus maccoyii,Southern bluefin tuna,Large pelagics (>=90 cm),Tuna & billfishes,Japan,Industrial,Discards,Unreported,longline,Discards,1.8229831917,2672.493358981504
Fiji,eez,Assigned Tuna RFMO catch,,2000,Thunnus obesus,Bigeye tuna,Large pelagics (>=90 cm),Tuna & billfishes,Australia,Industrial,Discards,Unreported,longline,Discards,0.1310326935,192.093928725004
Fiji,eez,Assigned Tuna RFMO catch,,2000,Thunnus obesus,Bigeye tuna,Large pelagics (>=90 cm),Tuna & billfishes,Australia,Industrial,Landings,Reported,longline,Direct human consumption,5.3526561546,6463.345014344891
Fiji,eez,Assigned Tuna RFMO catch,,2000,Thunnus obesus,Bigeye tuna,Large pelagics (>=90 cm),Tuna & billfishes,Solomon Isl.,Industrial,Discards,Unreported,longline,Discards,0.1082737743,158.7293530865592
Fiji,eez,Assigned Tuna RFMO catch,,2000,Thunnus obesus,Bigeye tuna,Large pelagics (>=90 cm),Tuna & billfishes,Solomon Isl.,Industrial,Discards,Unreported,purse seine,Discards,0.0010067136,1.4758421740583192
Fiji,eez,Assigned Tuna RFMO catch,,2000,Thunnus obesus,Bigeye tuna,Large pelagics (>=90 cm),Tuna & billfishes,Solomon Isl.,Industrial,Landings,Reported,longline,Direct human consumption,2.5468929709,2203.0624198435044
Fiji,eez,Assigned Tuna RFMO catch,,2000,Thunnus obesus,Bigeye tuna,Large pelagics (>=90 cm),Tuna & billfishes,Solomon Isl.,Industrial,Landings,Reported,purse seine,Direct human consumption,0.0515638062,44.60269237225833
Fiji,eez,Assigned Tuna RFMO catch,,2000,Thunnus obesus,Bigeye tuna,Large pelagics (>=90 cm),Tuna & billfishes,China,Industrial,Discards,Unreported,longline,Discards,1.0408991707,1525.958184249736
Fiji,eez,Assigned Tuna RFMO catch,,2000,Thunnus obesus,Bigeye tuna,Large pelagics (>=90 cm),Tuna & billfishes,China,Industrial,Landings,Reported,longline,Direct human consumption,24.3106250044,337376.10670675244
Fiji,eez,Assigned Tuna RFMO catch,,2000,Thunnus obesus,Bigeye tuna,Large pelagics (>=90 cm),Tuna & billfishes,Fiji,Industrial,Discards,Unreported,longline,Discards,0.426882184,625.8092817157105
Fiji,eez,Assigned Tuna RFMO catch,,2000,Thunnus obesus,Bigeye tuna,Large pelagics (>=90 cm),Tuna & billfishes,Fiji,Industrial,Landings,Reported,longline,Direct human consumption,4.8069106358,3302.347606844343
Fiji,eez,Assigned Tuna RFMO catch,,2000,Thunnus obesus,Bigeye tuna,Large pelagics (>=90 cm),Tuna & billfishes,Kiribati,Industrial,Discards,Unreported,purse seine,Discards,0.0004961585,0.7273684270154339
Fiji,eez,Assigned Tuna RFMO catch,,2000,Thunnus obesus,Bigeye tuna,Large pelagics (>=90 cm),Tuna & billfishes,Kiribati,Industrial,Landings,Reported,longline,Direct human consumption,0.0069969562,1.420382097837675
Fiji,eez,Assigned Tuna RFMO catch,,2000,Thunnus obesus,Bigeye tuna,Large pelagics (>=90 cm),Tuna & billfishes,Kiribati,Industrial,Landings,Reported,purse seine,Direct human consumption,0.0207901973,4.220410049377071
Fiji,eez,Assigned Tuna RFMO catch,,2000,Thunnus obesus,Bigeye tuna,Large pelagics (>=90 cm),Tuna & billfishes,Japan,Industrial,Discards,Unreported,longline,Discards,17.9187118166,26268.83152311865
Fiji,eez,Assigned Tuna RFMO catch,,2000,Thunnus obesus,Bigeye tuna,Large pelagics (>=90 cm),Tuna & billfishes,Japan,Industrial,Discards,Unreported,purse seine,Discards,0.0188532104,27.638806509163796
Fiji,eez,Assigned Tuna RFMO catch,,2000,Thunnus obesus,Bigeye tuna,Large pelagics (>=90 cm),Tuna & billfishes,Japan,Industrial,Landings,Reported,longline,Direct human consumption,230.0641750441,30316822.633710664
Fiji,eez,Assigned Tuna RFMO catch,,2000,Thunnus obesus,Bigeye tuna,Large pelagics (>=90 cm),Tuna & billfishes,Japan,Industrial,Landings,Reported,purse seine,Direct human consumption,1.0216014782,134622.04974340144
Fiji,eez,Assigned Tuna RFMO catch,,2000,Thunnus obesus,Bigeye tuna,Large pelagics (>=90 cm),Tuna & billfishes,Japan,Industrial,Landings,Reported,gillnet,Direct human consumption,0.0054780271,721.8697868573798
Fiji,eez,Assigned Tuna RFMO catch,,2000,Thunnus obesus,Bigeye tuna,Large pelagics (>=90 cm),Tuna & billfishes,Japan,Industrial,Landings,Reported,other,Direct human consumption,0.0712143391,9384.305427537094
Fiji,eez,Assigned Tuna RFMO catch,,2000,Thunnus obesus,Bigeye tuna,Large pelagics (>=90 cm),Tuna & billfishes,Nauru,Industrial,Landings,Reported,longline,Direct human consumption,0.0069969562,0.013993910728786
Fiji,eez,Assigned Tuna RFMO catch,,2000,Thunnus obesus,Bigeye tuna,Large pelagics (>=90 cm),Tuna & billfishes,Vanuatu,Industrial,Discards,Unreported,purse seine,Discards,0.0171601957,25.156846861870264
Fiji,eez,Assigned Tuna RFMO catch,,2000,Thunnus obesus,Bigeye tuna,Large pelagics (>=90 cm),Tuna & billfishes,Vanuatu,Industrial,Landings,Reported,purse seine,Direct human consumption,0.2366171466,4757.972963888988
Fiji,eez,Assigned Tuna RFMO catch,,2000,Thunnus obesus,Bigeye tuna,Large pelagics (>=90 cm),Tuna & billfishes,New Zealand,Industrial,Discards,Unreported,purse seine,Discards,0.0014056909,2.0607428919327484
Fiji,eez,Assigned Tuna RFMO catch,,2000,Thunnus obesus,Bigeye tuna,Large pelagics (>=90 cm),Tuna & billfishes,New Zealand,Industrial,Landings,Reported,longline,Direct human consumption,2.9457195145,2375.4165770793797
Fiji,eez,Assigned Tuna RFMO catch,,2000,Thunnus obesus,Bigeye tuna,Large pelagics (>=90 cm),Tuna & billfishes,New Zealand,Industrial,Landings,Reported,purse seine,Direct human consumption,0.0319057484,25.72866940245273
Fiji,eez,Assigned Tuna RFMO catch,,2000,Thunnus obesus,Bigeye tuna,Large pelagics (>=90 cm),Tuna & billfishes,Micronesia,Industrial,Discards,Unreported,longline,Discards,0.104628653,153.38560532803888
Fiji,eez,Assigned Tuna RFMO catch,,2000,Thunnus obesus,Bigeye tuna,Large pelagics (>=90 cm),Tuna & billfishes,Micronesia,Industrial,Discards,Unreported,purse seine,Discards,0.0029077543,4.262767822339555
Fiji,eez,Assigned Tuna RFMO catch,,2000,Thunnus obesus,Bigeye tuna,Large pelagics (>=90 cm),Tuna & billfishes,Micronesia,Industrial,Landings,Reported,longline,Direct human consumption,6.2622780469,13282.291737725003
Fiji,eez,Assigned Tuna RFMO catch,,2000,Thunnus obesus,Bigeye tuna,Large pelagics (>=90 cm),Tuna & billfishes,Micronesia,Industrial,Landings,Reported,purse seine,Direct human consumption,0.1261820886,267.6322100218616
Fiji,eez,Assigned Tuna RFMO catch,,2000,Thunnus obesus,Bigeye tuna,Large pelagics (>=90 cm),Tuna & billfishes,Marshall Isl.,Industrial,Discards,Unreported,purse seine,Discards,0.0019697399,2.88763868623676
Fiji,eez,Assigned Tuna RFMO catch,,2000,Thunnus obesus,Bigeye tuna,Large pelagics (>=90 cm),Tuna & billfishes,Marshall Isl.,Industrial,Landings,Reported,purse seine,Direct human consumption,0.0709130988,48.85912504318297
Fiji,eez,Assigned Tuna RFMO catch,,2000,Thunnus obesus,Bigeye tuna,Large pelagics (>=90 cm),Tuna & billfishes,Palau,Industrial,Discards,Unreported,longline,Discards,0.0127194765,18.64675251023016
Fiji,eez,Assigned Tuna RFMO catch,,2000,Thunnus obesus,Bigeye tuna,Large pelagics (>=90 cm),Tuna & billfishes,Palau,Industrial,Landings,Reported,longline,Direct human consumption,0.5247719037,39.357892779442174
Fiji,eez,Assigned Tuna RFMO catch,,2000,Thunnus obesus,Bigeye tuna,Large pelagics (>=90 cm),Tuna & billfishes,Papua New Guinea,Industrial,Discards,Unreported,longline,Discards,0.0494704305,72.52365109439508
Fiji,eez,Assigned Tuna RFMO catch,,2000,Thunnus obesus,Bigeye tuna,Large pelagics (>=90 cm),Tuna & billfishes,Papua New Guinea,Industrial,Discards,Unreported,purse seine,Discards,0.0085768534,12.573667147639355
Fiji,eez,Assigned Tuna RFMO catch,,2000,Thunnus obesus,Bigeye tuna,Large pelagics (>=90 cm),Tuna & billfishes,Papua New Guinea,Industrial,Landings,Reported,longline,Direct human consumption,1.3084312789,4257.635381491186
Fiji,eez,Assigned Tuna RFMO catch,,2000,Thunnus obesus,Bigeye tuna,Large pelagics (>=90 cm),Tuna & billfishes,Papua New Guinea,Industrial,Landings,Reported,purse seine,Direct human consumption,0.3156610652,1027.16110603095
Fiji,eez,Assigned Tuna RFMO catch,,2000,Thunnus obesus,Bigeye tuna,Large pelagics (>=90 cm),Tuna & billfishes,Tonga,Industrial,Discards,Unreported,longline,Discards,0.0588435122,86.26458882835257
Fiji,eez,Assigned Tuna RFMO catch,,2000,Thunnus obesus,Bigeye tuna,Large pelagics (>=90 cm),Tuna & billfishes,Tonga,Industrial,Landings,Reported,longline,Direct human consumption,0.8396350446,100.7562053564618
Fiji,eez,Assigned Tuna RFMO catch,,2000,Thunnus obesus,Bigeye tuna,Large pelagics (>=90 cm),Tuna & billfishes,USA,Industrial,Discards,Unreported,longline,Discards,0.6946019494,1018.286457869233
Fiji,eez,Assigned Tuna RFMO catch,,2000,Thunnus obesus,Bigeye tuna,Large pelagics (>=90 cm),Tuna & billfishes,USA,Industrial,Discards,Unreported,purse seine,Discards,1.8011715915,2640.517553162557
Fiji,eez,Assigned Tuna RFMO catch,,2000,Thunnus obesus,Bigeye tuna,Large pelagics (>=90 cm),Tuna & billfishes,USA,Industrial,Landings,Reported,longline,Direct human consumption,20.4742450902,463025.9630395065
Fiji,eez,Assigned Tuna RFMO catch,,2000,Thunnus obesus,Bigeye tuna,Large pelagics (>=90 cm),Tuna & billfishes,USA,Industrial,Landings,Reported,purse seine,Direct human consumption,0.9321624611,21080.89550243193
Fiji,eez,Assigned Tuna RFMO catch,,2000,Thunnus obesus,Bigeye tuna,Large pelagics (>=90 cm),Tuna & billfishes,Samoa,Industrial,Discards,Unreported,longline,Discards,0.1175647094,172.34986395541125
Fiji,eez,Assigned Tuna RFMO catch,,2000,Thunnus obesus,Bigeye tuna,Large pelagics (>=90 cm),Tuna & billfishes,Samoa,Industrial,Landings,Reported,longline,Direct human consumption,1.2384616914,439.2987852449648
Fiji,eez,Assigned Tuna RFMO catch,,2000,Thunnus obesus,Bigeye tuna,Large pelagics (>=90 cm),Tuna & billfishes,Unknown Fishing Country,Industrial,Discards,Unreported,longline,Discards,4.2113498383,6173.838862978672
Fiji,eez,Assigned Tuna RFMO catch,,2000,Thunnus obesus,Bigeye tuna,Large pelagics (>=90 cm),Tuna & billfishes,Unknown Fishing Country,Industrial,Discards,Unreported,purse seine,Discards,0.0541974305,79.4534330439147
Fiji,eez,Assigned Tuna RFMO catch,,2000,Thunnus obesus,Bigeye tuna,Large pelagics (>=90 cm),Tuna & billfishes,Unknown Fishing Country,Industrial,Discards,Unreported,other,Discards,0.0589279127,86.38832001068673
Fiji,eez,Assigned Tuna RFMO catch,,2000,Thunnus obesus,Bigeye tuna,Large pelagics (>=90 cm),Tuna & billfishes,Unknown Fishing Country,Industrial,Discards,Unreported,other nets,Discards,0.0052980165,7.766892228799868
Fiji,eez,Assigned Tuna RFMO catch,,2000,Thunnus obesus,Bigeye tuna,Large pelagics (>=90 cm),Tuna & billfishes,Unknown Fishing Country,Industrial,Landings,Reported,longline,Direct human consumption,176.556372169,258831.641599688
Fiji,eez,Assigned Tuna RFMO catch,,2000,Thunnus obesus,Bigeye tuna,Large pelagics (>=90 cm),Tuna & billfishes,Unknown Fishing Country,Industrial,Landings,Reported,hand lines,Direct human consumption,3.235709225,4743.549723788067
Fiji,eez,Assigned Tuna RFMO catch,,2000,Thunnus obesus,Bigeye tuna,Large pelagics (>=90 cm),Tuna & billfishes,Unknown Fishing Country,Industrial,Landings,Reported,purse seine,Direct human consumption,1.5508989635,2273.617880500022
Fiji,eez,Assigned Tuna RFMO catch,,2000,Thunnus obesus,Bigeye tuna,Large pelagics (>=90 cm),Tuna & billfishes,Unknown Fishing Country,Industrial,Landings,Reported,gillnet,Direct human consumption,1.2162868805,1783.0765667965384
Fiji,eez,Assigned Tuna RFMO catch,,2000,Thunnus obesus,Bigeye tuna,Large pelagics (>=90 cm),Tuna & billfishes,Unknown Fishing Country,Industrial,Landings,Reported,other,Direct human consumption,17.0994307417,25067.76546726404
Fiji,eez,Assigned Tuna RFMO catch,,2000,Thunnus obesus,Bigeye tuna,Large pelagics (>=90 cm),Tuna & billfishes,Unknown Fishing Country,Industrial,Landings,Reported,other nets,Direct human consumption,1.7645812835,2586.876161608358
Fiji,eez,Assigned Tuna RFMO catch,,2000,Istiompax indica,Black marlin,Large pelagics (>=90 cm),Tuna & billfishes,Solomon Isl.,Industrial,Landings,Reported,longline,Direct human consumption,0.0421091193,0.2526547101755016
Fiji,eez,Assigned Tuna RFMO catch,,2000,Istiompax indica,Black marlin,Large pelagics (>=90 cm),Tuna & billfishes,Solomon Isl.,Industrial,Landings,Reported,purse seine,Direct human consumption,7.77731e-05,0.0004666384257634
Fiji,eez,Assigned Tuna RFMO catch,,2000,Istiompax indica,Black marlin,Large pelagics (>=90 cm),Tuna & billfishes,China,Industrial,Landings,Reported,longline,Direct human consumption,1.9920384856,284.861503429182
Fiji,eez,Assigned Tuna RFMO catch,,2000,Istiompax indica,Black marlin,Large pelagics (>=90 cm),Tuna & billfishes,Fiji,Industrial,Landings,Reported,longline,Direct human consumption,0.3579275173,12.169535587965676
Fiji,eez,Assigned Tuna RFMO catch,,2000,Istiompax indica,Black marlin,Large pelagics (>=90 cm),Tuna & billfishes,Kiribati,Industrial,Landings,Reported,purse seine,Direct human consumption,3.88865e-05,3.8886537443034175e-05
Fiji,eez,Assigned Tuna RFMO catch,,2000,Istiompax indica,Black marlin,Large pelagics (>=90 cm),Tuna & billfishes,Japan,Industrial,Landings,Reported,longline,Direct human consumption,0.9357022671,327.1270583207496
Fiji,eez,Assigned Tuna RFMO catch,,2000,Istiompax indica,Black marlin,Large pelagics (>=90 cm),Tuna & billfishes,Japan,Industrial,Landings,Reported,purse seine,Direct human consumption,0.0012054826,0.4214438768940848
Fiji,eez,Assigned Tuna RFMO catch,,2000,Istiompax indica,Black marlin,Large pelagics (>=90 cm),Tuna & billfishes,Vanuatu,Industrial,Landings,Reported,purse seine,Direct human consumption,0.0001944327,0.0024268512831776
Fiji,eez,Assigned Tuna RFMO catch,,2000,Istiompax indica,Black marlin,Large pelagics (>=90 cm),Tuna & billfishes,Micronesia,Industrial,Landings,Reported,longline,Direct human consumption,0.3052911174,10.379897991111244
Fiji,eez,Assigned Tuna RFMO catch,,2000,Istiompax indica,Black marlin,Large pelagics (>=90 cm),Tuna & billfishes,Micronesia,Industrial,Landings,Reported,purse seine,Direct human consumption,0.0001944327,0.0066107113113556
Fiji,eez,Assigned Tuna RFMO catch,,2000,Istiompax indica,Black marlin,Large pelagics (>=90 cm),Tuna & billfishes,Marshall Isl.,Industrial,Landings,Reported,purse seine,Direct human consumption,3.88865e-05,3.8886537443034175e-05
Fiji,eez,Assigned Tuna RFMO catch,,2000,Istiompax indica,Black marlin,Large pelagics (>=90 cm),Tuna & billfishes,Papua New Guinea,Industrial,Landings,Reported,longline,Direct human consumption,0.0421091193,0.8000732615920061
Fiji,eez,Assigned Tuna RFMO catch,,2000,Istiompax indica,Black marlin,Large pelagics (>=90 cm),Tuna & billfishes,Papua New Guinea,Industrial,Landings,Reported,purse seine,Direct human consumption,0.0005832981,0.0110826629531398
Fiji,eez,Assigned Tuna RFMO catch,,2000,Istiompax indica,Black marlin,Large pelagics (>=90 cm),Tuna & billfishes,Tonga,Industrial,Landings,Reported,longline,Direct human consumption,0.273709277,7.4319506561470225
Fiji,eez,Assigned Tuna RFMO catch,,2000,Istiompax indica,Black marlin,Large pelagics (>=90 cm),Tuna & billfishes,USA,Industrial,Landings,Reported,purse seine,Direct human consumption,0.0012054826,0.0798148460965662
Fiji,eez,Assigned Tuna RFMO catch,,2000,Istiompax indica,Black marlin,Large pelagics (>=90 cm),Tuna & billfishes,Samoa,Industrial,Landings,Reported,longline,Direct human consumption,0.2631819983,14.395375095928651
Fiji,eez,Assigned Tuna RFMO catch,,2000,Istiompax indica,Black marlin,Large pelagics (>=90 cm),Tuna & billfishes,Unknown Fishing Country,Industrial,Landings,Reported,longline,Direct human consumption,6.053902368,8875.020871434033
Fiji,eez,Assigned Tuna RFMO catch,,2000,Istiompax indica,Black marlin,Large pelagics (>=90 cm),Tuna & billfishes,Unknown Fishing Country,Industrial,Landings,Reported,hand lines,Direct human consumption,0.504248829,739.2287833150846
